sample_id,variant,rank,pos,token,attn
apps_python_22,clean,3,223,assistant,0.04267393797636032
apps_python_22,clean,4,38,"{""",0.03165812790393829
apps_python_22,clean,5,17, user,0.028632594272494316
apps_python_22,base,1,18, query,0.08864276856184006
apps_python_22,base,2,228,\n\n,0.05115876346826553
apps_python_22,base,3,223,assistant,0.040689438581466675
apps_python_22,base,4,38,"{""",0.03299218416213989
apps_python_22,base,5,17, user,0.02933407947421074
codecontests_cpp_22,clean,1,135, the,0.1428854763507843
codecontests_cpp_22,clean,2,281,\n\n,0.04150458797812462
codecontests_cpp_22,clean,3,18, query,0.040872424840927124
codecontests_cpp_22,clean,4,276,assistant,0.039982233196496964
codecontests_cpp_22,clean,5,134,Write,0.032559607177972794
codecontests_cpp_22,base,1,135, the,0.10792822390794754
codecontests_cpp_22,base,2,281,\n\n,0.044899750500917435
codecontests_cpp_22,base,3,18, query,0.04457732290029526
codecontests_cpp_22,base,4,276,assistant,0.04358357936143875
codecontests_cpp_22,base,5,149, below,0.03345146030187607
codecontests_java_22,clean,1,135, the,0.0789233073592186
codecontests_java_22,clean,2,149, below,0.054072339087724686
codecontests_java_22,clean,3,18, query,0.053592171519994736
codecontests_java_22,clean,4,276,\n\n,0.046631455421447754
codecontests_java_22,clean,5,271,assistant,0.041403379291296005
codecontests_java_22,base,1,135, the,0.1648620367050171
codecontests_java_22,base,2,149, below,0.048694007098674774
codecontests_java_22,base,3,18, query,0.047050781548023224
codecontests_java_22,base,4,276,\n\n,0.03886210545897484
codecontests_java_22,base,5,271,assistant,0.03649371862411499
apps_python_23,clean,1,18, query,0.08013547211885452
apps_python_23,clean,2,232,\n\n,0.04791230708360672
apps_python_23,clean,3,227,assistant,0.0408187210559845
apps_python_23,clean,4,151, below,0.034379810094833374
apps_python_23,clean,5,38,"{""",0.031222360208630562
apps_python_23,base,1,18, query,0.07887125760316849
apps_python_23,base,2,232,\n\n,0.04721355438232422
apps_python_23,base,3,227,assistant,0.037697069346904755
apps_python_23,base,4,151, below,0.035599950700998306
apps_python_23,base,5,38,"{""",0.030870068818330765
codecontests_cpp_23,clean,1,237,\n\n,0.055948998779058456
codecontests_cpp_23,clean,2,18, query,0.052856698632240295
codecontests_cpp_23,clean,3,232,assistant,0.04516220465302467
codecontests_cpp_23,clean,4,38,"{""",0.028804760426282883
codecontests_cpp_23,clean,5,137, add,0.027229009196162224
codecontests_cpp_23,base,1,237,\n\n,0.05524514243006706
codecontests_cpp_23,base,2,18, query,0.0526493638753891
codecontests_cpp_23,base,3,232,assistant,0.0436057522892952
codecontests_cpp_23,base,4,38,"{""",0.029658768326044083
codecontests_cpp_23,base,5,8, call,0.02461015060544014
codecontests_java_23,clean,1,18, query,0.06683626770973206
codecontests_java_23,clean,2,229,\n\n,0.0570259653031826
codecontests_java_23,clean,3,149, below,0.047170355916023254
codecontests_java_23,clean,4,224,assistant,0.0429784320294857
codecontests_java_23,clean,5,135, the,0.026688894256949425
codecontests_java_23,base,1,135, the,0.17089754343032837
codecontests_java_23,base,2,18, query,0.0546765998005867
codecontests_java_23,base,3,229,\n\n,0.04513511434197426
codecontests_java_23,base,4,149, below,0.038885679095983505
codecontests_java_23,base,5,224,assistant,0.034312136471271515
codecontests_cpp_24,clean,1,18, query,0.06313241273164749
codecontests_cpp_24,clean,2,285,\n\n,0.050832536071538925
codecontests_cpp_24,clean,3,280,assistant,0.04532938450574875
codecontests_cpp_24,clean,4,137, the,0.0439256988465786
codecontests_cpp_24,clean,5,136, implement,0.033039968460798264
codecontests_cpp_24,base,1,18, query,0.06338313221931458
codecontests_cpp_24,base,2,285,\n\n,0.049364954233169556
codecontests_cpp_24,base,3,137, the,0.0472952201962471
codecontests_cpp_24,base,4,280,assistant,0.04448007419705391
codecontests_cpp_24,base,5,151, below,0.03443850576877594
codecontests_java_24,clean,1,18, query,0.05794794112443924
codecontests_java_24,clean,2,150, below,0.05774432420730591
codecontests_java_24,clean,3,279,\n\n,0.051341038197278976
codecontests_java_24,clean,4,274,assistant,0.04158737137913704
codecontests_java_24,clean,5,136, the,0.030363721773028374
codecontests_java_24,base,1,136, the,0.11729597300291061
codecontests_java_24,base,2,18, query,0.05241604894399643
codecontests_java_24,base,3,150, below,0.04726412147283554
codecontests_java_24,base,4,279,\n\n,0.04349493607878685
codecontests_java_24,base,5,274,assistant,0.03517914563417435
apps_python_25,clean,1,18, query,0.07057712227106094
apps_python_25,clean,2,136, the,0.05241426080465317
apps_python_25,clean,3,213,\n\n,0.04681561887264252
apps_python_25,clean,4,208,assistant,0.040004663169384
apps_python_25,clean,5,134,Write,0.03283535689115524
apps_python_25,base,1,18, query,0.07696866244077682
apps_python_25,base,2,213,\n\n,0.04800177738070488
apps_python_25,base,3,208,assistant,0.043454378843307495
apps_python_25,base,4,136, the,0.0362587571144104
apps_python_25,base,5,150, below,0.033732157200574875
codecontests_java_25,clean,1,18, query,0.06423108279705048
codecontests_java_25,clean,2,135, the,0.0625777617096901
codecontests_java_25,clean,3,228,\n\n,0.051364146173000336
codecontests_java_25,clean,4,149, below,0.04551774263381958
codecontests_java_25,clean,5,223,assistant,0.04478951543569565
codecontests_java_25,base,1,135, the,0.17445391416549683
codecontests_java_25,base,2,18, query,0.054926350712776184
codecontests_java_25,base,3,228,\n\n,0.04265761375427246
codecontests_java_25,base,4,149, below,0.03888127952814102
codecontests_java_25,base,5,223,assistant,0.03803384304046631
codecontests_cpp_26,clean,1,135, the,0.05614084377884865
codecontests_cpp_26,clean,2,18, query,0.05318112298846245
codecontests_cpp_26,clean,3,239,assistant,0.05210920050740242
codecontests_cpp_26,clean,4,244,\n\n,0.05075303837656975
codecontests_cpp_26,clean,5,149, below,0.03315111622214317
codecontests_cpp_26,base,1,135, the,0.08310236781835556
codecontests_cpp_26,base,2,18, query,0.04966748133301735
codecontests_cpp_26,base,3,239,assistant,0.04958976432681084
codecontests_cpp_26,base,4,244,\n\n,0.04814712703227997
codecontests_cpp_26,base,5,134,Implement,0.032035499811172485
codecontests_java_26,clean,1,18, query,0.06874708086252213
codecontests_java_26,clean,2,227,\n\n,0.0629618689417839
codecontests_java_26,clean,3,222,assistant,0.05127890780568123
codecontests_java_26,clean,4,149, below,0.04003913700580597
codecontests_java_26,clean,5,14, assist,0.0276030246168375
codecontests_java_26,base,1,135, the,0.12360050529241562
codecontests_java_26,base,2,18, query,0.06059582531452179
codecontests_java_26,base,3,227,\n\n,0.0529472641646862
codecontests_java_26,base,4,222,assistant,0.04337848350405693
codecontests_java_26,base,5,149, below,0.036420583724975586
humaneval_python_26,clean,1,18, query,0.07714413851499557
humaneval_python_26,clean,2,213,\n\n,0.04954126104712486
humaneval_python_26,clean,3,208,assistant,0.04153664410114288
humaneval_python_26,clean,4,137, the,0.034569233655929565
humaneval_python_26,clean,5,38,"{""",0.03314248472452164
humaneval_python_26,base,1,18, query,0.07381872087717056
humaneval_python_26,base,2,213,\n\n,0.046675313264131546
humaneval_python_26,base,3,137, the,0.04479236528277397
humaneval_python_26,base,4,208,assistant,0.039786625653505325
humaneval_python_26,base,5,38,"{""",0.03237706795334816
codecontests_cpp_27,clean,1,135, the,0.15542005002498627
codecontests_cpp_27,clean,2,149, below,0.048716749995946884
codecontests_cpp_27,clean,3,18, query,0.04181570187211037
codecontests_cpp_27,clean,4,277,\n\n,0.04169289767742157
codecontests_cpp_27,clean,5,136, function,0.03922823444008827
codecontests_cpp_27,base,1,135, the,0.11784092336893082
codecontests_cpp_27,base,2,149, below,0.054692886769771576
codecontests_cpp_27,base,3,18, query,0.04660439118742943
codecontests_cpp_27,base,4,277,\n\n,0.04441025108098984
codecontests_cpp_27,base,5,272,assistant,0.03362962603569031
codecontests_java_27,clean,1,136, the,0.06574682891368866
codecontests_java_27,clean,2,150, below,0.05526309832930565
codecontests_java_27,clean,3,18, query,0.049535349011421204
codecontests_java_27,clean,4,273,\n\n,0.04693380370736122
codecontests_java_27,clean,5,134,Write,0.045405544340610504
codecontests_java_27,base,1,150, below,0.06050412729382515
codecontests_java_27,base,2,18, query,0.056073468178510666
codecontests_java_27,base,3,273,\n\n,0.048873551189899445
codecontests_java_27,base,4,136, the,0.04864472523331642
codecontests_java_27,base,5,268,assistant,0.03539096936583519
codecontests_cpp_28,clean,1,18, query,0.057577747851610184
codecontests_cpp_28,clean,2,236,\n\n,0.0519796684384346
codecontests_cpp_28,clean,3,231,assistant,0.04748579114675522
codecontests_cpp_28,clean,4,137, the,0.031327132135629654
codecontests_cpp_28,clean,5,38,"{""",0.030718103051185608
codecontests_cpp_28,base,1,18, query,0.05840246006846428
codecontests_cpp_28,base,2,236,\n\n,0.05130460113286972
codecontests_cpp_28,base,3,231,assistant,0.04775884002447128
codecontests_cpp_28,base,4,137, the,0.03409102186560631
codecontests_cpp_28,base,5,38,"{""",0.031115230172872543
codecontests_java_28,clean,1,18, query,0.06098133325576782
codecontests_java_28,clean,2,231,\n\n,0.05553446710109711
codecontests_java_28,clean,3,226,assistant,0.043751321732997894
codecontests_java_28,clean,4,151, below,0.035028569400310516
codecontests_java_28,clean,5,137, the,0.031175756826996803
codecontests_java_28,base,1,18, query,0.06434555351734161
codecontests_java_28,base,2,231,\n\n,0.0566229484975338
codecontests_java_28,base,3,226,assistant,0.044462963938713074
codecontests_java_28,base,4,151, below,0.03740384429693222
codecontests_java_28,base,5,14, assist,0.028572971001267433
apps_python_29,clean,1,18, query,0.06996261328458786
apps_python_29,clean,2,232,assistant,0.053336940705776215
apps_python_29,clean,3,237,\n\n,0.050815604627132416
apps_python_29,clean,4,8, call,0.03552672639489174
apps_python_29,clean,5,38,"{""",0.03375611826777458
apps_python_29,base,1,18, query,0.07194161415100098
apps_python_29,base,2,232,assistant,0.05432825908064842
apps_python_29,base,3,237,\n\n,0.05272725969552994
apps_python_29,base,4,8, call,0.03705236688256264
apps_python_29,base,5,38,"{""",0.035290881991386414
codecontests_cpp_29,clean,1,135, the,0.1426035463809967
codecontests_cpp_29,clean,2,222,\n\n,0.04887409880757332
codecontests_cpp_29,clean,3,217,assistant,0.047764793038368225
codecontests_cpp_29,clean,4,18, query,0.04023685306310654
codecontests_cpp_29,clean,5,149, below,0.02507299743592739
codecontests_cpp_29,base,1,135, the,0.10448823124170303
codecontests_cpp_29,base,2,217,assistant,0.051109202206134796
codecontests_cpp_29,base,3,222,\n\n,0.051101259887218475
codecontests_cpp_29,base,4,18, query,0.043382130563259125
codecontests_cpp_29,base,5,149, below,0.02644954062998295
codecontests_java_29,clean,1,218,\n\n,0.06641322374343872
codecontests_java_29,clean,2,213,assistant,0.05364140868186951
codecontests_java_29,clean,3,18, query,0.04750492051243782
codecontests_java_29,clean,4,150, below,0.03116760589182377
codecontests_java_29,clean,5,216,\n\n,0.02513110637664795
codecontests_java_29,base,1,136, the,0.09378214925527573
codecontests_java_29,base,2,218,\n\n,0.053158245980739594
codecontests_java_29,base,3,213,assistant,0.04608151316642761
codecontests_java_29,base,4,18, query,0.044794246554374695
codecontests_java_29,base,5,135,ise,0.036689721047878265
apps_python_30,clean,1,18, query,0.07806285470724106
apps_python_30,clean,2,209,\n\n,0.04784214496612549
apps_python_30,clean,3,204,assistant,0.04322247952222824
apps_python_30,clean,4,38,"{""",0.03876694291830063
apps_python_30,clean,5,24, function,0.032923631370067596
apps_python_30,base,1,18, query,0.08098147809505463
apps_python_30,base,2,209,\n\n,0.04917678236961365
apps_python_30,base,3,204,assistant,0.04142237827181816
apps_python_30,base,4,38,"{""",0.039581164717674255
apps_python_30,base,5,24, function,0.03379172831773758
codecontests_cpp_30,clean,1,239,\n\n,0.06213047355413437
codecontests_cpp_30,clean,2,234,assistant,0.05589228868484497
codecontests_cpp_30,clean,3,18, query,0.05057794973254204
codecontests_cpp_30,clean,4,137, add,0.030564341694116592
codecontests_cpp_30,clean,5,14, assist,0.025016050785779953
codecontests_cpp_30,base,1,239,\n\n,0.0626932755112648
codecontests_cpp_30,base,2,234,assistant,0.05512437969446182
codecontests_cpp_30,base,3,18, query,0.049688369035720825
codecontests_cpp_30,base,4,14, assist,0.025095529854297638
codecontests_cpp_30,base,5,237,\n\n,0.023864999413490295
codecontests_java_30,clean,1,135, the,0.060619305819272995
codecontests_java_30,clean,2,231,\n\n,0.05742545425891876
codecontests_java_30,clean,3,18, query,0.05578896030783653
codecontests_java_30,clean,4,226,assistant,0.048673782497644424
codecontests_java_30,clean,5,149, below,0.03826861456036568
codecontests_java_30,base,1,135, the,0.17418333888053894
codecontests_java_30,base,2,231,\n\n,0.04864012449979782
codecontests_java_30,base,3,18, query,0.04763151332736015
codecontests_java_30,base,4,226,assistant,0.0418848879635334
codecontests_java_30,base,5,134,Craft,0.03498530387878418
codecontests_cpp_32,clean,1,288,\n\n,0.04715334624052048
codecontests_cpp_32,clean,2,18, query,0.04578480124473572
codecontests_cpp_32,clean,3,283,assistant,0.04457807540893555
codecontests_cpp_32,clean,4,152, below,0.03724493831396103
codecontests_cpp_32,clean,5,137, add,0.032553404569625854
codecontests_cpp_32,base,1,288,\n\n,0.04676726832985878
codecontests_cpp_32,base,2,18, query,0.04639221355319023
codecontests_cpp_32,base,3,283,assistant,0.04448068514466286
codecontests_cpp_32,base,4,152, below,0.03978598490357399
codecontests_cpp_32,base,5,167, compute,0.029342573136091232
codecontests_java_32,clean,1,18, query,0.06939423829317093
codecontests_java_32,clean,2,229,\n\n,0.05436286702752113
codecontests_java_32,clean,3,224,assistant,0.04597436636686325
codecontests_java_32,clean,4,149, below,0.045562658458948135
codecontests_java_32,clean,5,38,"{""",0.02675439789891243
codecontests_java_32,base,1,135, the,0.1295623630285263
codecontests_java_32,base,2,18, query,0.060984715819358826
codecontests_java_32,base,3,229,\n\n,0.04403817281126976
codecontests_java_32,base,4,224,assistant,0.04244595766067505
codecontests_java_32,base,5,149, below,0.04161422327160835
mbpp_python_32,clean,1,18, query,0.07276876270771027
mbpp_python_32,clean,2,136, the,0.05008641257882118
mbpp_python_32,clean,3,213,\n\n,0.04301043227314949
mbpp_python_32,clean,4,208,assistant,0.038394730538129807
mbpp_python_32,clean,5,38,"{""",0.0335271917283535
mbpp_python_32,base,1,18, query,0.0773003026843071
mbpp_python_32,base,2,213,\n\n,0.04322260990738869
mbpp_python_32,base,3,208,assistant,0.040765468031167984
mbpp_python_32,base,4,38,"{""",0.03676228225231171
mbpp_python_32,base,5,136, the,0.03569863736629486
codecontests_cpp_33,clean,1,135, the,0.06094696745276451
codecontests_cpp_33,clean,2,241,\n\n,0.05336058512330055
codecontests_cpp_33,clean,3,18, query,0.05292437970638275
codecontests_cpp_33,clean,4,236,assistant,0.05039495602250099
codecontests_cpp_33,clean,5,149, below,0.03593970090150833
codecontests_cpp_33,base,1,18, query,0.05780262500047684
codecontests_cpp_33,base,2,241,\n\n,0.056240763515233994
codecontests_cpp_33,base,3,236,assistant,0.05422860383987427
codecontests_cpp_33,base,4,149, below,0.03326181322336197
codecontests_cpp_33,base,5,38,"{""",0.02455204911530018
codecontests_java_33,clean,1,18, query,0.06506631523370743
codecontests_java_33,clean,2,248,assistant,0.052341073751449585
codecontests_java_33,clean,3,253,\n\n,0.05220826715230942
codecontests_java_33,clean,4,38,"{""",0.03471231088042259
codecontests_java_33,clean,5,150, below,0.03367136791348457
