sample_id,variant,tool_endpoint_score,no_tool_endpoint_score,tool_top1_id,tool_top1_is_tool_call,tool_boundary_flip
humaneval_python_33,clean_no_protocol,-8.75,-2.140625,40,False,False
apps_python_34,clean_full,0.0,-3.0625,151657,True,True
apps_python_34,corrupt_full,-4.78125,0.0,40,False,False
apps_python_34,clean_no_schema,-0.65234375,-0.80078125,151657,True,True
apps_python_34,clean_schema_mismatch,-4.6875,-0.01483154296875,40,False,False
apps_python_34,clean_no_protocol,-16.5,-0.1357421875,40,False,False
apps_python_35,clean_full,0.0,-1.59375,151657,True,True
apps_python_35,corrupt_full,-2.828125,0.0,40,False,False
apps_python_35,clean_no_schema,-0.12158203125,-0.80859375,151657,True,True
apps_python_35,clean_schema_mismatch,-4.4375,-0.0247802734375,40,False,False
apps_python_35,clean_no_protocol,-14.3125,-0.41015625,40,False,False
codecontests_cpp_35,clean_full,0.0,-2.453125,151657,True,True
codecontests_cpp_35,corrupt_full,-2.390625,0.0,40,False,False
codecontests_cpp_35,clean_no_schema,-1.7109375,-0.130859375,40,False,False
codecontests_cpp_35,clean_schema_mismatch,-6.8125,-0.376953125,40,False,False
codecontests_cpp_35,clean_no_protocol,-13.5625,-0.71875,40,False,False
codecontests_java_35,clean_full,0.0,-4.0,151657,True,True
codecontests_java_35,corrupt_full,-6.125,0.0,40,False,False
codecontests_java_35,clean_no_schema,-11.0625,-0.11181640625,40,False,False
codecontests_java_35,clean_schema_mismatch,-10.375,-0.57421875,785,False,False
codecontests_java_35,clean_no_protocol,-13.875,-5.59375,785,False,False
mbpp_python_35,clean_full,0.0,-2.796875,151657,True,True
mbpp_python_35,corrupt_full,-5.4375,0.0,40,False,False
mbpp_python_35,clean_no_schema,-0.5625,-0.71484375,40,False,True
mbpp_python_35,clean_schema_mismatch,-5.09375,-0.7265625,40,False,False
mbpp_python_35,clean_no_protocol,-14.625,-0.09716796875,40,False,False
apps_python_36,clean_full,0.0,-2.5625,151657,True,True
apps_python_36,corrupt_full,-2.34375,0.0,40,False,False
apps_python_36,clean_no_schema,-0.044921875,-2.0,151657,True,True
apps_python_36,clean_schema_mismatch,-1.7109375,-0.158203125,40,False,False
apps_python_36,clean_no_protocol,-8.8125,-1.0546875,40,False,False
codecontests_java_36,clean_full,0.0,-3.0625,151657,True,True
codecontests_java_36,corrupt_full,-5.375,0.0,40,False,False
codecontests_java_36,clean_no_schema,-7.1875,-0.052734375,40,False,False
codecontests_java_36,clean_schema_mismatch,-6.84375,-0.08251953125,40,False,False
codecontests_java_36,clean_no_protocol,-13.4375,-1.0,73594,False,False
mbpp_python_36,clean_full,0.0,-1.984375,151657,True,True
mbpp_python_36,corrupt_full,-3.28125,0.0,40,False,False
mbpp_python_36,clean_no_schema,-0.490234375,-0.462890625,40,False,False
mbpp_python_36,clean_schema_mismatch,-10.625,-0.1357421875,40,False,False
mbpp_python_36,clean_no_protocol,-16.0,-0.6328125,40,False,False
apps_python_37,clean_full,0.0,-3.3125,151657,True,True
apps_python_37,corrupt_full,-4.9375,0.0,40,False,False
apps_python_37,clean_no_schema,-1.1953125,-0.48046875,40,False,False
apps_python_37,clean_schema_mismatch,-6.53125,-0.09130859375,40,False,False
apps_python_37,clean_no_protocol,-17.0,-0.3125,40,False,False
codecontests_java_37,clean_full,0.0,-4.09375,151657,True,True
codecontests_java_37,corrupt_full,-6.40625,0.0,40,False,False
codecontests_java_37,clean_no_schema,-0.55078125,-1.78125,151657,True,True
codecontests_java_37,clean_schema_mismatch,-1.28125,-1.390625,73594,False,True
codecontests_java_37,clean_no_protocol,-19.5,-0.90234375,73594,False,False
codecontests_java_38,clean_full,0.0,-1.21875,151657,True,True
codecontests_java_38,corrupt_full,-4.84375,0.0,40,False,False
codecontests_java_38,clean_no_schema,-4.59375,-0.34765625,40,False,False
codecontests_java_38,clean_schema_mismatch,-0.7265625,-0.34375,40,False,False
codecontests_java_38,clean_no_protocol,-10.0625,-0.3203125,40,False,False
codecontests_cpp_39,clean_full,0.0,-2.3125,151657,True,True
codecontests_cpp_39,corrupt_full,-2.984375,0.0,40,False,False
codecontests_cpp_39,clean_no_schema,-4.875,-0.050048828125,40,False,False
codecontests_cpp_39,clean_schema_mismatch,-6.9375,-0.267578125,40,False,False
codecontests_cpp_39,clean_no_protocol,-17.25,-0.52734375,40,False,False
codecontests_java_39,clean_full,0.0,-6.5625,151657,True,True
codecontests_java_39,corrupt_full,-7.90625,0.0,40,False,False
codecontests_java_39,clean_no_schema,-8.875,-0.353515625,785,False,False
codecontests_java_39,clean_schema_mismatch,-3.375,-0.1455078125,40,False,False
codecontests_java_39,clean_no_protocol,-15.4375,-0.79296875,785,False,False
humaneval_python_39,clean_full,0.0,-3.421875,151657,True,True
humaneval_python_39,corrupt_full,-2.78125,0.0,40,False,False
humaneval_python_39,clean_no_schema,-0.5703125,-0.5546875,151657,True,False
humaneval_python_39,clean_schema_mismatch,-4.28125,-0.0771484375,40,False,False
humaneval_python_39,clean_no_protocol,-12.5625,-2.28125,8420,False,False
apps_python_40,clean_full,0.0,-1.6484375,151657,True,True
apps_python_40,corrupt_full,-4.28125,0.0,40,False,False
apps_python_40,clean_no_schema,-0.9609375,-0.251953125,40,False,False
apps_python_40,clean_schema_mismatch,-8.5625,-0.0771484375,40,False,False
apps_python_40,clean_no_protocol,-11.375,-0.12109375,40,False,False
codecontests_cpp_40,clean_full,0.0,-3.265625,151657,True,True
codecontests_cpp_40,corrupt_full,-3.671875,0.0,40,False,False
codecontests_cpp_40,clean_no_schema,-1.71875,-0.259765625,40,False,False
codecontests_cpp_40,clean_schema_mismatch,-2.90625,-0.09814453125,40,False,False
codecontests_cpp_40,clean_no_protocol,-9.0,-0.4609375,40,False,False
codecontests_java_40,clean_full,0.0,-4.125,151657,True,True
codecontests_java_40,corrupt_full,-5.09375,0.0,40,False,False
codecontests_java_40,clean_no_schema,-5.09375,-0.1513671875,40,False,False
codecontests_java_40,clean_schema_mismatch,-11.6875,-0.32421875,40,False,False
codecontests_java_40,clean_no_protocol,-17.875,-0.578125,40,False,False
codecontests_cpp_41,clean_full,0.0,-4.65625,151657,True,True
codecontests_cpp_41,corrupt_full,-2.71875,0.0,40,False,False
codecontests_cpp_41,clean_no_schema,-0.859375,-0.59765625,40,False,False
codecontests_cpp_41,clean_schema_mismatch,-6.84375,-0.65234375,40,False,False
codecontests_cpp_41,clean_no_protocol,-12.8125,-1.171875,40,False,False
codecontests_java_41,clean_full,0.0,-3.234375,151657,True,True
codecontests_java_41,corrupt_full,-5.65625,0.0,40,False,False
codecontests_java_41,clean_no_schema,-5.46875,-0.2333984375,40,False,False
codecontests_java_41,clean_schema_mismatch,-2.40625,-0.2734375,40,False,False
codecontests_java_41,clean_no_protocol,-21.375,-2.453125,1249,False,False
humaneval_python_41,clean_full,0.0,-2.828125,151657,True,True
humaneval_python_41,corrupt_full,-3.84375,0.0,40,False,False
humaneval_python_41,clean_no_schema,-2.953125,-0.03125,40,False,False
humaneval_python_41,clean_schema_mismatch,-3.5,-0.0225830078125,40,False,False
humaneval_python_41,clean_no_protocol,-11.625,-0.4140625,40,False,False
codecontests_cpp_42,clean_full,0.0,-3.75,151657,True,True
codecontests_cpp_42,corrupt_full,-4.40625,0.0,40,False,False
codecontests_cpp_42,clean_no_schema,-0.5703125,-0.7421875,151657,True,True
codecontests_cpp_42,clean_schema_mismatch,-8.8125,-0.12060546875,40,False,False
codecontests_cpp_42,clean_no_protocol,-9.125,-0.2275390625,40,False,False
codecontests_java_42,clean_full,0.0,-2.984375,151657,True,True
codecontests_java_42,corrupt_full,-6.03125,0.0,40,False,False
codecontests_java_42,clean_no_schema,-6.40625,-0.1943359375,40,False,False
codecontests_java_42,clean_schema_mismatch,-9.625,-0.19140625,40,False,False
codecontests_java_42,clean_no_protocol,-17.875,-0.306640625,40,False,False
humaneval_python_42,clean_full,0.0,-2.765625,151657,True,True
humaneval_python_42,corrupt_full,-5.46875,0.0,40,False,False
humaneval_python_42,clean_no_schema,-2.15625,-0.09521484375,40,False,False
humaneval_python_42,clean_schema_mismatch,-5.0625,-0.051513671875,40,False,False
humaneval_python_42,clean_no_protocol,-15.1875,-0.1533203125,40,False,False
mbpp_python_42,clean_full,0.0,-3.3125,151657,True,True
mbpp_python_42,corrupt_full,-2.453125,0.0,40,False,False
mbpp_python_42,clean_no_schema,-0.80859375,-0.345703125,40,False,False
mbpp_python_42,clean_schema_mismatch,-5.78125,-0.2578125,40,False,False
mbpp_python_42,clean_no_protocol,-10.375,-1.1484375,40,False,False
apps_python_43,clean_full,0.0,-2.90625,151657,True,True
apps_python_43,corrupt_full,-5.09375,0.0,40,False,False
apps_python_43,clean_no_schema,-2.109375,-0.09912109375,40,False,False
apps_python_43,clean_schema_mismatch,-8.8125,-0.279296875,40,False,False
apps_python_43,clean_no_protocol,-19.0,-0.30859375,40,False,False
codecontests_cpp_43,clean_full,0.0,-3.671875,151657,True,True
codecontests_cpp_43,corrupt_full,-3.9375,0.0,40,False,False
codecontests_cpp_43,clean_no_schema,-0.31640625,-1.546875,151657,True,True
codecontests_cpp_43,clean_schema_mismatch,-1.46875,-0.2216796875,40,False,False
codecontests_cpp_43,clean_no_protocol,-14.9375,-0.244140625,40,False,False
codecontests_java_43,clean_full,0.0,-7.21875,151657,True,True
codecontests_java_43,corrupt_full,-9.8125,0.0,40,False,False
codecontests_java_43,clean_no_schema,-7.0,-0.3203125,40,False,False
codecontests_java_43,clean_schema_mismatch,-13.125,-0.09814453125,40,False,False
codecontests_java_43,clean_no_protocol,-13.0,-0.3125,40,False,False
apps_python_44,clean_full,0.0,-1.6796875,151657,True,True
apps_python_44,corrupt_full,-2.578125,0.0,40,False,False
apps_python_44,clean_no_schema,-1.0859375,-0.283203125,40,False,False
apps_python_44,clean_schema_mismatch,-0.455078125,-0.412109375,40,False,False
apps_python_44,clean_no_protocol,-8.25,-0.322265625,40,False,False
codecontests_cpp_44,clean_full,0.0,-3.265625,151657,True,True
codecontests_cpp_44,corrupt_full,-2.796875,0.0,40,False,False
codecontests_cpp_44,clean_no_schema,-3.53125,-0.1123046875,40,False,False
codecontests_cpp_44,clean_schema_mismatch,-0.015625,-2.40625,151657,True,True
codecontests_cpp_44,clean_no_protocol,-19.375,-0.84765625,40,False,False
codecontests_java_44,clean_full,0.0,-2.390625,151657,True,True
codecontests_java_44,corrupt_full,-7.5,0.0,40,False,False
codecontests_java_44,clean_no_schema,-4.09375,-0.1484375,40,False,False
codecontests_java_44,clean_schema_mismatch,-5.3125,-0.1435546875,40,False,False
codecontests_java_44,clean_no_protocol,-16.75,-0.609375,40,False,False
humaneval_python_44,clean_full,0.0,-2.265625,151657,True,True
humaneval_python_44,corrupt_full,-3.59375,0.0,40,False,False
humaneval_python_44,clean_no_schema,-0.007171630859375,-2.59375,151657,True,True
humaneval_python_44,clean_schema_mismatch,-2.828125,-0.028076171875,40,False,False
humaneval_python_44,clean_no_protocol,-8.0,-0.337890625,40,False,False
codecontests_cpp_45,clean_full,0.0,-2.9375,151657,True,True
codecontests_cpp_45,corrupt_full,-4.78125,0.0,40,False,False
codecontests_cpp_45,clean_no_schema,-1.9921875,-0.181640625,40,False,False
codecontests_cpp_45,clean_schema_mismatch,-3.765625,-0.07177734375,40,False,False
codecontests_cpp_45,clean_no_protocol,-14.375,-0.359375,40,False,False
codecontests_java_45,clean_full,0.0,-7.09375,151657,True,True
codecontests_java_45,corrupt_full,-9.5,0.0,40,False,False
codecontests_java_45,clean_no_schema,-6.875,-0.216796875,40,False,False
codecontests_java_45,clean_schema_mismatch,-0.78125,-0.75,151657,True,False
codecontests_java_45,clean_no_protocol,-18.75,-0.453125,40,False,False
apps_python_46,clean_full,0.0,-2.625,151657,True,True
apps_python_46,corrupt_full,-5.375,0.0,40,False,False
apps_python_46,clean_no_schema,-0.408203125,-1.09375,40,False,True
apps_python_46,clean_schema_mismatch,-2.640625,-0.1552734375,40,False,False
apps_python_46,clean_no_protocol,-13.9375,-0.11669921875,40,False,False
codecontests_cpp_46,clean_full,0.0,-4.375,151657,True,True
codecontests_cpp_46,corrupt_full,-6.125,0.0,40,False,False
codecontests_cpp_46,clean_no_schema,-2.03125,-0.1884765625,40,False,False
codecontests_cpp_46,clean_schema_mismatch,-4.28125,-0.10107421875,40,False,False
codecontests_cpp_46,clean_no_protocol,-12.0625,-0.166015625,40,False,False
codecontests_java_46,clean_full,0.0,-6.46875,151657,True,True
codecontests_java_46,corrupt_full,-14.0625,0.0,40,False,False
codecontests_java_46,clean_no_schema,-11.625,-0.53515625,785,False,False
codecontests_java_46,clean_schema_mismatch,-5.78125,-0.2041015625,40,False,False
codecontests_java_46,clean_no_protocol,-12.6875,-0.78125,785,False,False
apps_python_47,clean_full,0.0,-1.7734375,151657,True,True
apps_python_47,corrupt_full,-4.46875,0.0,40,False,False
apps_python_47,clean_no_schema,-0.17578125,-0.8515625,151657,True,True
apps_python_47,clean_schema_mismatch,-4.09375,-0.014404296875,40,False,False
apps_python_47,clean_no_protocol,-13.5,-0.478515625,40,False,False
codecontests_cpp_47,clean_full,0.0,-2.296875,151657,True,True
codecontests_cpp_47,corrupt_full,-2.796875,0.0,40,False,False
codecontests_cpp_47,clean_no_schema,-4.25,-0.06884765625,40,False,False
codecontests_cpp_47,clean_schema_mismatch,-7.09375,-0.150390625,40,False,False
codecontests_cpp_47,clean_no_protocol,-14.75,-0.451171875,40,False,False
codecontests_java_47,clean_full,0.0,-2.3125,151657,True,True
codecontests_java_47,corrupt_full,-10.75,0.0,40,False,False
codecontests_java_47,clean_no_schema,-4.90625,-0.1904296875,40,False,False
codecontests_java_47,clean_schema_mismatch,-3.875,-0.12060546875,40,False,False
codecontests_java_47,clean_no_protocol,-10.5,-0.173828125,40,False,False
humaneval_python_47,clean_full,0.0,-1.7578125,151657,True,True
humaneval_python_47,corrupt_full,-5.6875,0.0,40,False,False
humaneval_python_47,clean_no_schema,-0.1953125,-0.7890625,151657,True,True
humaneval_python_47,clean_schema_mismatch,-5.46875,-0.251953125,40,False,False
humaneval_python_47,clean_no_protocol,-16.25,-0.61328125,40,False,False
apps_python_48,clean_full,0.0,-2.984375,151657,True,True
apps_python_48,corrupt_full,-5.65625,0.0,40,False,False
apps_python_48,clean_no_schema,-0.6875,-0.66796875,40,False,False
apps_python_48,clean_schema_mismatch,-7.125,-0.212890625,40,False,False
apps_python_48,clean_no_protocol,-13.75,-0.89453125,8420,False,False
codecontests_cpp_48,clean_full,0.0,-2.96875,151657,True,True
codecontests_cpp_48,corrupt_full,-5.625,0.0,40,False,False
codecontests_cpp_48,clean_no_schema,-5.6875,-0.078125,40,False,False
codecontests_cpp_48,clean_schema_mismatch,-8.3125,-0.15234375,40,False,False
codecontests_cpp_48,clean_no_protocol,-15.5,-0.1806640625,40,False,False
codecontests_java_48,clean_full,0.0,-5.3125,151657,True,True
codecontests_java_48,corrupt_full,-12.0,0.0,40,False,False
codecontests_java_48,clean_no_schema,-6.71875,-0.310546875,40,False,False
codecontests_java_48,clean_schema_mismatch,-5.40625,-0.2041015625,40,False,False
codecontests_java_48,clean_no_protocol,-8.3125,-0.287109375,40,False,False
apps_python_49,clean_full,0.0,-1.0859375,151657,True,True
apps_python_49,corrupt_full,-2.453125,0.0,40,False,False
apps_python_49,clean_no_schema,-1.6015625,-0.0888671875,40,False,False
apps_python_49,clean_schema_mismatch,-1.1171875,-0.06103515625,40,False,False
apps_python_49,clean_no_protocol,-8.625,-0.498046875,40,False,False
codecontests_cpp_49,clean_full,0.0,-4.40625,151657,True,True
codecontests_cpp_49,corrupt_full,-2.953125,0.0,40,False,False
codecontests_cpp_49,clean_no_schema,-1.4765625,-0.2119140625,40,False,False
codecontests_cpp_49,clean_schema_mismatch,-0.95703125,-0.361328125,40,False,False
codecontests_cpp_49,clean_no_protocol,-8.1875,-0.4609375,40,False,False
codecontests_java_49,clean_full,0.0,-4.5,151657,True,True
codecontests_java_49,corrupt_full,-9.75,0.0,40,False,False
codecontests_java_49,clean_no_schema,-7.34375,-0.12353515625,40,False,False
codecontests_java_49,clean_schema_mismatch,-2.046875,-0.255859375,40,False,False
codecontests_java_49,clean_no_protocol,-15.375,-0.470703125,40,False,False
codecontests_cpp_50,clean_full,0.0,-2.765625,151657,True,True
codecontests_cpp_50,corrupt_full,-4.71875,0.0,40,False,False
codecontests_cpp_50,clean_no_schema,-1.078125,-0.291015625,40,False,False
codecontests_cpp_50,clean_schema_mismatch,-9.4375,-0.042724609375,40,False,False
codecontests_cpp_50,clean_no_protocol,-14.375,-0.2373046875,40,False,False
codecontests_java_50,clean_full,0.0,-4.1875,151657,True,True
codecontests_java_50,corrupt_full,-6.59375,0.0,40,False,False
codecontests_java_50,clean_no_schema,-1.4765625,-0.251953125,40,False,False
codecontests_java_50,clean_schema_mismatch,-11.25,-0.032958984375,40,False,False
codecontests_java_50,clean_no_protocol,-17.375,-0.197265625,40,False,False
apps_python_51,clean_full,0.0,-2.625,151657,True,True
apps_python_51,corrupt_full,-4.65625,0.0,40,False,False
apps_python_51,clean_no_schema,-0.6953125,-0.48046875,40,False,False
apps_python_51,clean_schema_mismatch,-7.21875,-0.07763671875,40,False,False
apps_python_51,clean_no_protocol,-18.0,-0.37109375,40,False,False
codecontests_java_51,clean_full,0.0,-5.71875,151657,True,True
codecontests_java_51,corrupt_full,-7.90625,0.0,40,False,False
codecontests_java_51,clean_no_schema,-5.625,-0.4453125,785,False,False
codecontests_java_51,clean_schema_mismatch,-0.58203125,-0.8828125,151657,True,True
codecontests_java_51,clean_no_protocol,-13.125,-0.380859375,785,False,False
codecontests_cpp_52,clean_full,0.0,-1.5625,151657,True,True
codecontests_cpp_52,corrupt_full,-1.5859375,0.0,40,False,False
codecontests_cpp_52,clean_no_schema,-0.96484375,-0.1611328125,40,False,False
codecontests_cpp_52,clean_schema_mismatch,-4.28125,-0.27734375,40,False,False
codecontests_cpp_52,clean_no_protocol,-12.625,-1.3125,40,False,False
