sample_id,head,variant,rank,pos,token,attn
codecontests_cpp_4,L2H14,clean,2,18, query,0.05296894907951355
codecontests_cpp_4,L2H14,clean,3,135, the,0.05020492896437645
codecontests_cpp_4,L2H14,clean,4,237,assistant,0.04722009599208832
codecontests_cpp_4,L2H14,clean,5,149, below,0.03942122310400009
codecontests_cpp_4,L2H14,corrupt,1,135, the,0.09980552643537521
codecontests_cpp_4,L2H14,corrupt,2,242,\n\n,0.05169134587049484
codecontests_cpp_4,L2H14,corrupt,3,18, query,0.05116996541619301
codecontests_cpp_4,L2H14,corrupt,4,237,assistant,0.045593224465847015
codecontests_cpp_4,L2H14,corrupt,5,149, below,0.03220752626657486
codecontests_cpp_4,L16H8,clean,1,238,\n,0.064789317548275
codecontests_cpp_4,L16H8,clean,2,137, body,0.0378822423517704
codecontests_cpp_4,L16H8,clean,3,141, based,0.03644687682390213
codecontests_cpp_4,L16H8,clean,4,93, call,0.03629066050052643
codecontests_cpp_4,L16H8,clean,5,49,""",""",0.03446922451257706
codecontests_cpp_4,L16H8,corrupt,1,238,\n,0.0763276144862175
codecontests_cpp_4,L16H8,corrupt,2,136, function,0.056667692959308624
codecontests_cpp_4,L16H8,corrupt,3,137, body,0.04942464828491211
codecontests_cpp_4,L16H8,corrupt,4,150,:\n,0.03651532530784607
codecontests_cpp_4,L16H8,corrupt,5,141, based,0.03365630656480789
codecontests_cpp_4,L17H2,clean,1,0,<|im_start|>,0.16996388137340546
codecontests_cpp_4,L17H2,clean,2,242,\n\n,0.06687356531620026
codecontests_cpp_4,L17H2,clean,3,240,\n\n,0.058067914098501205
codecontests_cpp_4,L17H2,clean,4,234,<|im_end|>,0.03834191709756851
codecontests_cpp_4,L17H2,clean,5,88,tools,0.036879848688840866
codecontests_cpp_4,L17H2,corrupt,1,0,<|im_start|>,0.1838366538286209
codecontests_cpp_4,L17H2,corrupt,2,240,\n\n,0.0610584057867527
codecontests_cpp_4,L17H2,corrupt,3,242,\n\n,0.05857901647686958
codecontests_cpp_4,L17H2,corrupt,4,234,<|im_end|>,0.040332596749067307
codecontests_cpp_4,L17H2,corrupt,5,88,tools,0.03840193152427673
codecontests_cpp_4,L17H8,clean,1,0,<|im_start|>,0.17070023715496063
codecontests_cpp_4,L17H8,clean,2,238,\n,0.0561855211853981
codecontests_cpp_4,L17H8,clean,3,146, and,0.03693670034408569
codecontests_cpp_4,L17H8,clean,4,150,:\n,0.0334591306746006
codecontests_cpp_4,L17H8,clean,5,242,\n\n,0.024050595238804817
codecontests_cpp_4,L17H8,corrupt,1,0,<|im_start|>,0.2215573936700821
codecontests_cpp_4,L17H8,corrupt,2,238,\n,0.07550327479839325
codecontests_cpp_4,L17H8,corrupt,3,146, and,0.044460099190473557
codecontests_cpp_4,L17H8,corrupt,4,150,:\n,0.027604876086115837
codecontests_cpp_4,L17H8,corrupt,5,35,<,0.0202092994004488
codecontests_cpp_4,L20H5,clean,1,29,></,0.15810759365558624
codecontests_cpp_4,L20H5,clean,2,140,.cpp,0.08803631365299225
codecontests_cpp_4,L20H5,clean,3,137, body,0.07644235342741013
codecontests_cpp_4,L20H5,clean,4,241,</think>,0.07058081030845642
codecontests_cpp_4,L20H5,clean,5,27, <,0.05201062187552452
codecontests_cpp_4,L20H5,corrupt,1,29,></,0.1368097960948944
codecontests_cpp_4,L20H5,corrupt,2,137, body,0.10120021551847458
codecontests_cpp_4,L20H5,corrupt,3,140,.cpp,0.08304163813591003
codecontests_cpp_4,L20H5,corrupt,4,241,</think>,0.06752976030111313
codecontests_cpp_4,L20H5,corrupt,5,0,<|im_start|>,0.060894306749105453
codecontests_java_4,L2H14,clean,1,237,\n\n,0.06361314654350281
codecontests_java_4,L2H14,clean,2,18, query,0.05525340884923935
codecontests_java_4,L2H14,clean,3,232,assistant,0.0520135723054409
codecontests_java_4,L2H14,clean,4,38,"{""",0.02975095994770527
codecontests_java_4,L2H14,clean,5,149, below,0.027688780799508095
codecontests_java_4,L2H14,corrupt,1,135, the,0.06731517612934113
codecontests_java_4,L2H14,corrupt,2,237,\n\n,0.058128345757722855
codecontests_java_4,L2H14,corrupt,3,18, query,0.05161917954683304
codecontests_java_4,L2H14,corrupt,4,232,assistant,0.0475040040910244
codecontests_java_4,L2H14,corrupt,5,149, below,0.03146888315677643
codecontests_java_4,L16H8,clean,1,86,}\n,0.05689750611782074
codecontests_java_4,L16H8,clean,2,93, call,0.05528375878930092
codecontests_java_4,L16H8,clean,3,233,\n,0.05228333920240402
codecontests_java_4,L16H8,clean,4,141, based,0.044188179075717926
codecontests_java_4,L16H8,clean,5,49,""",""",0.03073626011610031
codecontests_java_4,L16H8,corrupt,1,233,\n,0.05803912878036499
codecontests_java_4,L16H8,corrupt,2,141, based,0.04322737455368042
codecontests_java_4,L16H8,corrupt,3,93, call,0.03726869821548462
codecontests_java_4,L16H8,corrupt,4,144, function,0.03507747873663902
codecontests_java_4,L16H8,corrupt,5,137, body,0.03495865687727928
codecontests_java_4,L17H2,clean,1,0,<|im_start|>,0.18343043327331543
codecontests_java_4,L17H2,clean,2,235,\n\n,0.04914241284132004
codecontests_java_4,L17H2,clean,3,237,\n\n,0.04504399374127388
codecontests_java_4,L17H2,clean,4,130,\n,0.044035814702510834
codecontests_java_4,L17H2,clean,5,88,tools,0.03401266410946846
codecontests_java_4,L17H2,corrupt,1,0,<|im_start|>,0.20197433233261108
codecontests_java_4,L17H2,corrupt,2,235,\n\n,0.040304895490407944
codecontests_java_4,L17H2,corrupt,3,229,<|im_end|>,0.03587842732667923
codecontests_java_4,L17H2,corrupt,4,237,\n\n,0.03260418772697449
codecontests_java_4,L17H2,corrupt,5,88,tools,0.03140747919678688
codecontests_java_4,L17H8,clean,1,0,<|im_start|>,0.1555369347333908
codecontests_java_4,L17H8,clean,2,146, and,0.050808463245630264
codecontests_java_4,L17H8,clean,3,233,\n,0.03671114519238472
codecontests_java_4,L17H8,clean,4,237,\n\n,0.029161352664232254
codecontests_java_4,L17H8,clean,5,130,\n,0.02358771674335003
codecontests_java_4,L17H8,corrupt,1,0,<|im_start|>,0.20449042320251465
codecontests_java_4,L17H8,corrupt,2,146, and,0.054683081805706024
codecontests_java_4,L17H8,corrupt,3,233,\n,0.0515817329287529
codecontests_java_4,L17H8,corrupt,4,150,:\n,0.035179607570171356
codecontests_java_4,L17H8,corrupt,5,151,/*\n,0.028570720925927162
codecontests_java_4,L20H5,clean,1,29,></,0.22126328945159912
codecontests_java_4,L20H5,clean,2,28,tools,0.07086595892906189
codecontests_java_4,L20H5,clean,3,236,</think>,0.05752045288681984
codecontests_java_4,L20H5,clean,4,109, tags,0.05687493830919266
codecontests_java_4,L20H5,clean,5,97, json,0.05201076716184616
codecontests_java_4,L20H5,corrupt,1,29,></,0.13532403111457825
codecontests_java_4,L20H5,corrupt,2,236,</think>,0.11606403440237045
codecontests_java_4,L20H5,corrupt,3,137, body,0.0763140618801117
codecontests_java_4,L20H5,corrupt,4,140,.java,0.07031635195016861
codecontests_java_4,L20H5,corrupt,5,0,<|im_start|>,0.06210434064269066
mbpp_python_4,L2H14,clean,1,18, query,0.06671522557735443
mbpp_python_4,L2H14,clean,2,136, the,0.05483194440603256
mbpp_python_4,L2H14,clean,3,212,\n\n,0.04495813325047493
mbpp_python_4,L2H14,clean,4,207,assistant,0.038879018276929855
mbpp_python_4,L2H14,clean,5,38,"{""",0.03542766347527504
mbpp_python_4,L2H14,corrupt,1,18, query,0.07226445525884628
mbpp_python_4,L2H14,corrupt,2,212,\n\n,0.047140613198280334
mbpp_python_4,L2H14,corrupt,3,207,assistant,0.041185054928064346
mbpp_python_4,L2H14,corrupt,4,38,"{""",0.0382830910384655
mbpp_python_4,L2H14,corrupt,5,136, the,0.03817703202366829
mbpp_python_4,L16H8,clean,1,137, function,0.06270676851272583
mbpp_python_4,L16H8,clean,2,142, based,0.06264980882406235
mbpp_python_4,L16H8,clean,3,208,\n,0.05360377952456474
mbpp_python_4,L16H8,clean,4,86,}\n,0.049634192138910294
mbpp_python_4,L16H8,clean,5,203,\n,0.03848550468683243
mbpp_python_4,L16H8,corrupt,1,137, function,0.09503930062055588
mbpp_python_4,L16H8,corrupt,2,208,\n,0.06954019516706467
mbpp_python_4,L16H8,corrupt,3,138, body,0.06905907392501831
mbpp_python_4,L16H8,corrupt,4,142, based,0.04531627148389816
mbpp_python_4,L16H8,corrupt,5,151,:\n,0.04244502633810043
mbpp_python_4,L17H2,clean,1,0,<|im_start|>,0.10611782222986221
mbpp_python_4,L17H2,clean,2,208,\n,0.04608495533466339
mbpp_python_4,L17H2,clean,3,212,\n\n,0.04444894939661026
mbpp_python_4,L17H2,clean,4,130,\n,0.03957052901387215
mbpp_python_4,L17H2,clean,5,127,>}\n,0.034422021359205246
mbpp_python_4,L17H2,corrupt,1,0,<|im_start|>,0.12865781784057617
mbpp_python_4,L17H2,corrupt,2,208,\n,0.04590543359518051
mbpp_python_4,L17H2,corrupt,3,138, body,0.045351628214120865
mbpp_python_4,L17H2,corrupt,4,212,\n\n,0.0450638048350811
mbpp_python_4,L17H2,corrupt,5,210,\n\n,0.04504214599728584
mbpp_python_4,L17H8,clean,1,0,<|im_start|>,0.1305122673511505
mbpp_python_4,L17H8,clean,2,85,}},0.05471525341272354
mbpp_python_4,L17H8,clean,3,208,\n,0.048528917133808136
mbpp_python_4,L17H8,clean,4,86,}\n,0.04625925421714783
mbpp_python_4,L17H8,clean,5,49,""",""",0.042831435799598694
mbpp_python_4,L17H8,corrupt,1,0,<|im_start|>,0.24497556686401367
mbpp_python_4,L17H8,corrupt,2,208,\n,0.054433587938547134
mbpp_python_4,L17H8,corrupt,3,47,write,0.030584631487727165
mbpp_python_4,L17H8,corrupt,4,85,}},0.026190252974629402
mbpp_python_4,L17H8,corrupt,5,58,""":""",0.022024473175406456
mbpp_python_4,L20H5,clean,1,29,></,0.27168354392051697
mbpp_python_4,L20H5,clean,2,141,.py,0.11983347684144974
mbpp_python_4,L20H5,clean,3,27, <,0.0807705819606781
mbpp_python_4,L20H5,clean,4,109, tags,0.06556515395641327
mbpp_python_4,L20H5,clean,5,108, XML,0.058233655989170074
mbpp_python_4,L20H5,corrupt,1,141,.py,0.19218827784061432
mbpp_python_4,L20H5,corrupt,2,29,></,0.13335873186588287
mbpp_python_4,L20H5,corrupt,3,138, body,0.11689972132444382
mbpp_python_4,L20H5,corrupt,4,211,</think>,0.07767768204212189
mbpp_python_4,L20H5,corrupt,5,149,string,0.04970778152346611
apps_python_5,L2H14,clean,1,18, query,0.07467527687549591
apps_python_5,L2H14,clean,2,243,\n\n,0.04836328327655792
apps_python_5,L2H14,clean,3,238,assistant,0.044225312769412994
apps_python_5,L2H14,clean,4,8, call,0.04103470221161842
apps_python_5,L2H14,clean,5,38,"{""",0.03494894877076149
apps_python_5,L2H14,corrupt,1,18, query,0.07618562877178192
apps_python_5,L2H14,corrupt,2,243,\n\n,0.04883018508553505
apps_python_5,L2H14,corrupt,3,238,assistant,0.04361914098262787
apps_python_5,L2H14,corrupt,4,8, call,0.041886456310749054
apps_python_5,L2H14,corrupt,5,38,"{""",0.035969771444797516
apps_python_5,L16H8,clean,1,239,\n,0.09659581631422043
apps_python_5,L16H8,clean,2,143, based,0.06846357882022858
apps_python_5,L16H8,clean,3,170,   ,0.03966973349452019
apps_python_5,L16H8,clean,4,236,\n,0.038596104830503464
apps_python_5,L16H8,clean,5,138, function,0.03592786565423012
apps_python_5,L16H8,corrupt,1,239,\n,0.058699458837509155
apps_python_5,L16H8,corrupt,2,170,   ,0.058326415717601776
apps_python_5,L16H8,corrupt,3,143, based,0.051284391433000565
apps_python_5,L16H8,corrupt,4,139, body,0.04630296304821968
apps_python_5,L16H8,corrupt,5,138, function,0.04376327991485596
apps_python_5,L17H2,clean,1,0,<|im_start|>,0.1277763843536377
apps_python_5,L17H2,clean,2,241,\n\n,0.06867960095405579
apps_python_5,L17H2,clean,3,243,\n\n,0.06330639868974686
apps_python_5,L17H2,clean,4,130,\n,0.04475575312972069
apps_python_5,L17H2,clean,5,88,tools,0.030884841457009315
apps_python_5,L17H2,corrupt,1,0,<|im_start|>,0.17191864550113678
apps_python_5,L17H2,corrupt,2,243,\n\n,0.07544776797294617
apps_python_5,L17H2,corrupt,3,241,\n\n,0.07237717509269714
apps_python_5,L17H2,corrupt,4,170,   ,0.048604294657707214
apps_python_5,L17H2,corrupt,5,239,\n,0.032999470829963684
apps_python_5,L17H8,clean,1,0,<|im_start|>,0.15563274919986725
apps_python_5,L17H8,clean,2,239,\n,0.05162786692380905
apps_python_5,L17H8,clean,3,243,\n\n,0.030881725251674652
apps_python_5,L17H8,clean,4,130,\n,0.028579046949744225
apps_python_5,L17H8,clean,5,85,}},0.023542629554867744
apps_python_5,L17H8,corrupt,1,0,<|im_start|>,0.23936189711093903
apps_python_5,L17H8,corrupt,2,239,\n,0.042865362018346786
apps_python_5,L17H8,corrupt,3,243,\n\n,0.038352761417627335
apps_python_5,L17H8,corrupt,4,241,\n\n,0.021780984476208687
apps_python_5,L17H8,corrupt,5,143, based,0.019301611930131912
apps_python_5,L20H5,clean,1,142,.py,0.1854335218667984
apps_python_5,L20H5,clean,2,29,></,0.1309267282485962
apps_python_5,L20H5,clean,3,242,</think>,0.1258072853088379
apps_python_5,L20H5,clean,4,150,string,0.10312015563249588
apps_python_5,L20H5,clean,5,27, <,0.04423990473151207
apps_python_5,L20H5,corrupt,1,142,.py,0.1845329850912094
apps_python_5,L20H5,corrupt,2,139, body,0.10791618376970291
apps_python_5,L20H5,corrupt,3,242,</think>,0.0982537567615509
apps_python_5,L20H5,corrupt,4,29,></,0.08517925441265106
apps_python_5,L20H5,corrupt,5,150,string,0.06135500222444534
codecontests_cpp_5,L2H14,clean,1,135, the,0.06757460534572601
codecontests_cpp_5,L2H14,clean,2,238,\n\n,0.05388539656996727
codecontests_cpp_5,L2H14,clean,3,233,assistant,0.04994461312890053
codecontests_cpp_5,L2H14,clean,4,18, query,0.046935491263866425
codecontests_cpp_5,L2H14,clean,5,149, below,0.03070555068552494
codecontests_cpp_5,L2H14,corrupt,1,135, the,0.11368830502033234
codecontests_cpp_5,L2H14,corrupt,2,238,\n\n,0.04912693053483963
codecontests_cpp_5,L2H14,corrupt,3,233,assistant,0.04777806997299194
codecontests_cpp_5,L2H14,corrupt,4,18, query,0.04358390346169472
codecontests_cpp_5,L2H14,corrupt,5,149, below,0.029136262834072113
codecontests_cpp_5,L16H8,clean,1,234,\n,0.05457334592938423
codecontests_cpp_5,L16H8,clean,2,93, call,0.04858642816543579
codecontests_cpp_5,L16H8,clean,3,141, based,0.045415982604026794
codecontests_cpp_5,L16H8,clean,4,86,}\n,0.03367560729384422
codecontests_cpp_5,L16H8,clean,5,229,}\n,0.03175051882863045
codecontests_cpp_5,L16H8,corrupt,1,234,\n,0.058449506759643555
codecontests_cpp_5,L16H8,corrupt,2,136, function,0.04899149760603905
codecontests_cpp_5,L16H8,corrupt,3,141, based,0.03498410806059837
codecontests_cpp_5,L16H8,corrupt,4,137, body,0.03448636084794998
codecontests_cpp_5,L16H8,corrupt,5,93, call,0.0329747200012207
codecontests_cpp_5,L17H2,clean,1,0,<|im_start|>,0.18762323260307312
codecontests_cpp_5,L17H2,clean,2,238,\n\n,0.06353477388620377
codecontests_cpp_5,L17H2,clean,3,236,\n\n,0.05704917758703232
codecontests_cpp_5,L17H2,clean,4,230,<|im_end|>,0.035911839455366135
codecontests_cpp_5,L17H2,clean,5,19,.\n\n,0.03409236669540405
codecontests_cpp_5,L17H2,corrupt,1,0,<|im_start|>,0.20736776292324066
codecontests_cpp_5,L17H2,corrupt,2,236,\n\n,0.06626563519239426
codecontests_cpp_5,L17H2,corrupt,3,238,\n\n,0.06310833245515823
codecontests_cpp_5,L17H2,corrupt,4,230,<|im_end|>,0.03641081973910332
codecontests_cpp_5,L17H2,corrupt,5,88,tools,0.03129901364445686
codecontests_cpp_5,L17H8,clean,1,0,<|im_start|>,0.18721629679203033
codecontests_cpp_5,L17H8,clean,2,146, and,0.03536567464470863
codecontests_cpp_5,L17H8,clean,3,234,\n,0.03505951166152954
codecontests_cpp_5,L17H8,clean,4,238,\n\n,0.03107839822769165
codecontests_cpp_5,L17H8,clean,5,236,\n\n,0.021787701174616814
codecontests_cpp_5,L17H8,corrupt,1,0,<|im_start|>,0.23195505142211914
codecontests_cpp_5,L17H8,corrupt,2,234,\n,0.06438911706209183
codecontests_cpp_5,L17H8,corrupt,3,146, and,0.03672509267926216
codecontests_cpp_5,L17H8,corrupt,4,238,\n\n,0.029720356687903404
codecontests_cpp_5,L17H8,corrupt,5,35,<,0.021864714100956917
codecontests_cpp_5,L20H5,clean,1,29,></,0.1763419210910797
codecontests_cpp_5,L20H5,clean,2,97, json,0.07503721863031387
codecontests_cpp_5,L20H5,clean,3,140,.cpp,0.07174646854400635
codecontests_cpp_5,L20H5,clean,4,237,</think>,0.06951141357421875
codecontests_cpp_5,L20H5,clean,5,27, <,0.047510016709566116
codecontests_cpp_5,L20H5,corrupt,1,29,></,0.12899249792099
codecontests_cpp_5,L20H5,corrupt,2,137, body,0.1145005077123642
codecontests_cpp_5,L20H5,corrupt,3,140,.cpp,0.09226277470588684
codecontests_cpp_5,L20H5,corrupt,4,237,</think>,0.07099416851997375
codecontests_cpp_5,L20H5,corrupt,5,0,<|im_start|>,0.05799051746726036
codecontests_java_5,L2H14,clean,1,135, the,0.06596297025680542
codecontests_java_5,L2H14,clean,2,18, query,0.06040893867611885
codecontests_java_5,L2H14,clean,3,233,\n\n,0.050884757190942764
codecontests_java_5,L2H14,clean,4,228,assistant,0.04393552988767624
codecontests_java_5,L2H14,clean,5,149, below,0.038144905120134354
codecontests_java_5,L2H14,corrupt,1,135, the,0.18885475397109985
codecontests_java_5,L2H14,corrupt,2,18, query,0.0502629317343235
codecontests_java_5,L2H14,corrupt,3,233,\n\n,0.04305990785360336
codecontests_java_5,L2H14,corrupt,4,228,assistant,0.037537768483161926
codecontests_java_5,L2H14,corrupt,5,134,Craft,0.032673854380846024
codecontests_java_5,L16H8,clean,1,229,\n,0.05959724634885788
codecontests_java_5,L16H8,clean,2,86,}\n,0.05515251308679581
codecontests_java_5,L16H8,clean,3,93, call,0.045049168169498444
codecontests_java_5,L16H8,clean,4,136, function,0.04051300510764122
codecontests_java_5,L16H8,clean,5,0,<|im_start|>,0.03158901631832123
codecontests_java_5,L16H8,corrupt,1,136, function,0.08105514198541641
codecontests_java_5,L16H8,corrupt,2,229,\n,0.046188585460186005
codecontests_java_5,L16H8,corrupt,3,144, function,0.039458729326725006
codecontests_java_5,L16H8,corrupt,4,86,}\n,0.036678701639175415
codecontests_java_5,L16H8,corrupt,5,49,""",""",0.03410383686423302
codecontests_java_5,L17H2,clean,1,0,<|im_start|>,0.1443246603012085
codecontests_java_5,L17H2,clean,2,233,\n\n,0.05032328516244888
codecontests_java_5,L17H2,clean,3,231,\n\n,0.04912310838699341
codecontests_java_5,L17H2,clean,4,130,\n,0.041936710476875305
codecontests_java_5,L17H2,clean,5,88,tools,0.03731583058834076
codecontests_java_5,L17H2,corrupt,1,0,<|im_start|>,0.13987907767295837
codecontests_java_5,L17H2,corrupt,2,88,tools,0.047302499413490295
codecontests_java_5,L17H2,corrupt,3,225,<|im_end|>,0.040764786303043365
codecontests_java_5,L17H2,corrupt,4,231,\n\n,0.033849190920591354
codecontests_java_5,L17H2,corrupt,5,214, {\n,0.033535268157720566
codecontests_java_5,L17H8,clean,1,0,<|im_start|>,0.1757347136735916
codecontests_java_5,L17H8,clean,2,229,\n,0.04756506159901619
codecontests_java_5,L17H8,clean,3,233,\n\n,0.028767546638846397
codecontests_java_5,L17H8,clean,4,146, and,0.025383085012435913
codecontests_java_5,L17H8,clean,5,130,\n,0.021444056183099747
codecontests_java_5,L17H8,corrupt,1,0,<|im_start|>,0.19155727326869965
codecontests_java_5,L17H8,corrupt,2,229,\n,0.06308255344629288
codecontests_java_5,L17H8,corrupt,3,146, and,0.04086938872933388
codecontests_java_5,L17H8,corrupt,4,151,/*\n,0.032701652497053146
codecontests_java_5,L17H8,corrupt,5,150,:\n,0.027736041694879532
codecontests_java_5,L20H5,clean,1,29,></,0.18126024305820465
codecontests_java_5,L20H5,clean,2,27, <,0.06563671678304672
codecontests_java_5,L20H5,clean,3,109, tags,0.059316497296094894
codecontests_java_5,L20H5,clean,4,97, json,0.05928584560751915
codecontests_java_5,L20H5,clean,5,28,tools,0.058698445558547974
codecontests_java_5,L20H5,corrupt,1,232,</think>,0.1508449912071228
codecontests_java_5,L20H5,corrupt,2,29,></,0.11849718540906906
codecontests_java_5,L20H5,corrupt,3,0,<|im_start|>,0.07961475849151611
codecontests_java_5,L20H5,corrupt,4,140,.java,0.07003680616617203
codecontests_java_5,L20H5,corrupt,5,137, body,0.06742218136787415
codecontests_cpp_6,L2H14,clean,1,135, the,0.06813789159059525
codecontests_cpp_6,L2H14,clean,2,18, query,0.05313298851251602
codecontests_cpp_6,L2H14,clean,3,149, below,0.0472140833735466
codecontests_cpp_6,L2H14,clean,4,252,\n\n,0.04506071284413338
codecontests_cpp_6,L2H14,clean,5,247,assistant,0.043484993278980255
codecontests_cpp_6,L2H14,corrupt,1,135, the,0.10394492000341415
codecontests_cpp_6,L2H14,corrupt,2,18, query,0.05079130828380585
codecontests_cpp_6,L2H14,corrupt,3,252,\n\n,0.04542386159300804
